label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125
water,0.0,0.0,0.0,-0.28740817308425903,-0.030887817963957787,-0.10810481011867523,-0.5550928115844727,-0.2727993428707123,-0.1759711652994156,-0.6197528839111328,-0.5558580160140991,-0.2472178041934967,-0.4641331434249878,-0.7288035154342651,-0.3081006407737732,-0.4063718616962433,-0.8202909231185913,-0.03459964320063591,-0.49851933121681213,-1.0276545286178589,-0.20275413990020752,-0.47928160429000854,-0.8029167056083679,-0.3424435555934906,-0.41675418615341187,-0.5884771943092346,-0.4111749529838562,-0.2568413019180298,-0.9650362133979797,-0.052321650087833405,-0.3219398856163025,-1.4134957790374756,-0.13760492205619812,-0.364012211561203,-1.6835078001022339,-0.2080223262310028,-0.3868841230869293,-1.9395248889923096,-0.2554376721382141,-0.09458022564649582,-0.9977642297744751,-0.10380546003580093,-0.16474993526935577,-1.4293051958084106,-0.1924218386411667,-0.22511427104473114,-1.7009940147399902,-0.2569175362586975,-0.275112509727478,-1.9512442350387573,-0.29198870062828064,0.07987457513809204,-0.946719765663147,-0.16779685020446777,0.01978674717247486,-1.2883810997009277,-0.21748384833335876,-0.027373794466257095,-1.4951289892196655,-0.2259259968996048,-0.07122363895177841,-1.6837817430496216,-0.22833167016506195,0.0,0.0,0.0,0.2645707130432129,-0.035850126296281815,-0.15670667588710785,0.5235205888748169,-0.30341339111328125,-0.21806856989860535,0.5467937588691711,-0.5836166739463806,-0.27078378200531006,0.438986212015152,-0.7024235129356384,-0.3037814497947693,0.4212494492530823,-0.8385357856750488,-0.0596536248922348,0.48852840065956116,-1.0073574781417847,-0.2165372371673584,0.4137583076953888,-0.7681559920310974,-0.3385045826435089,0.3178875744342804,-0.5682026743888855,-0.3929068148136139,0.2609120011329651,-0.9641655683517456,-0.04805910959839821,0.31631433963775635,-1.3353021144866943,-0.13496233522891998,0.32634615898132324,-1.58964204788208,-0.2089325487613678,0.3385234475135803,-1.8562288284301758,-0.25716209411621094,0.10200796276330948,-0.9719604253768921,-0.0701272115111351,0.15151812136173248,-1.3424135446548462,-0.15324558317661285,0.17646217346191406,-1.581775188446045,-0.20399059355258942,0.20306618511676788,-1.816994309425354,-0.22946539521217346,-0.0631544291973114,-0.8993412256240845,-0.11036188155412674,-0.005544743966311216,-1.211509108543396,-0.147236168384552,0.03237365931272507,-1.392943024635315,-0.14646662771701813,0.07423461228609085,-1.5771352052688599,-0.1441800445318222
water,0.0,0.0,0.0,-0.2883504331111908,-0.02061731182038784,-0.11437864601612091,-0.5601561069488525,-0.2708604335784912,-0.1855805516242981,-0.6206326484680176,-0.5605561137199402,-0.2584613561630249,-0.4506990611553192,-0.7308704257011414,-0.31950899958610535,-0.4098973572254181,-0.8215223550796509,-0.04314175993204117,-0.4978621006011963,-1.0318855047225952,-0.21287843585014343,-0.47277772426605225,-0.7936620116233826,-0.35166022181510925,-0.4109177887439728,-0.5686713457107544,-0.41900700330734253,-0.2572254240512848,-0.9646182656288147,-0.05785101652145386,-0.31565311551094055,-1.4114407300949097,-0.1453038603067398,-0.35469844937324524,-1.682677984237671,-0.21513526141643524,-0.37858352065086365,-1.9415044784545898,-0.26109322905540466,-0.09418066591024399,-0.993227481842041,-0.10655862838029861,-0.16438807547092438,-1.4237769842147827,-0.19689889252185822,-0.22476094961166382,-1.6991389989852905,-0.2609453499317169,-0.27457523345947266,-1.9531266689300537,-0.29478439688682556,0.0801541730761528,-0.9388308525085449,-0.1680326610803604,0.019854281097650528,-1.2798562049865723,-0.21739237010478973,-0.026168914511799812,-1.4879618883132935,-0.22446544468402863,-0.06662502884864807,-1.678890347480774,-0.22527024149894714,0.0,0.0,0.0,0.2666323184967041,-0.01895502582192421,-0.15589869022369385,0.5218129754066467,-0.3047809600830078,-0.2119847536087036,0.5415100455284119,-0.5838388800621033,-0.2591383755207062,0.43605566024780273,-0.6929150223731995,-0.28606247901916504,0.42085713148117065,-0.8354941606521606,-0.062080733478069305,0.48871561884880066,-0.9987775087356567,-0.21919383108615875,0.4193560779094696,-0.7471844553947449,-0.33827391266822815,0.32959240674972534,-0.540979266166687,-0.39035701751708984,0.26175689697265625,-0.9638041257858276,-0.050645194947719574,0.3170301020145416,-1.3383407592773438,-0.14240187406539917,0.3290874660015106,-1.5975956916809082,-0.21610385179519653,0.3440442681312561,-1.8731563091278076,-0.2624013125896454,0.10072561353445053,-0.9709466099739075,-0.07294370979070663,0.152070552110672,-1.348158836364746,-0.16129723191261292,0.18099477887153625,-1.5890650749206543,-0.21423755586147308,0.21062344312667847,-1.8277955055236816,-0.23953044414520264,-0.06586801260709763,-0.8999369740486145,-0.1127174124121666,-0.009147846139967442,-1.2120691537857056,-0.15268638730049133,0.028796682134270668,-1.3970564603805542,-0.1546018123626709,0.07193867862224579,-1.5868767499923706,-0.15385371446609497
water,0.0,0.0,0.0,-0.2841813266277313,-0.031298764050006866,-0.11207795888185501,-0.551720142364502,-0.2736480236053467,-0.18329085409641266,-0.6145666241645813,-0.5508867502212524,-0.2571691870689392,-0.44251832365989685,-0.7016695141792297,-0.3197348713874817,-0.39912188053131104,-0.829754650592804,-0.032895103096961975,-0.4855400025844574,-1.0288655757904053,-0.19851642847061157,-0.4653487801551819,-0.7968949675559998,-0.33690574765205383,-0.40713071823120117,-0.5780286192893982,-0.40494826436042786,-0.2505089342594147,-0.9668898582458496,-0.0486752912402153,-0.3090514838695526,-1.402145266532898,-0.1317165195941925,-0.34995871782302856,-1.6684260368347168,-0.2008979767560959,-0.3742232024669647,-1.9206243753433228,-0.24724797904491425,-0.09057741612195969,-0.9926302433013916,-0.09874802082777023,-0.15902255475521088,-1.414520502090454,-0.18562400341033936,-0.2194889634847641,-1.6841017007827759,-0.24881169199943542,-0.2689075171947479,-1.9302864074707031,-0.2825900614261627,0.08070763200521469,-0.9353687167167664,-0.1618679165840149,0.02076197974383831,-1.2730164527893066,-0.2083672136068344,-0.024331415072083473,-1.4777514934539795,-0.21479421854019165,-0.06486845016479492,-1.6645692586898804,-0.21586507558822632,0.0,0.0,0.0,0.26275354623794556,-0.034175194799900055,-0.1549561619758606,0.5107280611991882,-0.3053051233291626,-0.21462085843086243,0.5236849188804626,-0.560515284538269,-0.26675859093666077,0.4354298710823059,-0.6738676428794861,-0.29877763986587524,0.41806089878082275,-0.8376749157905579,-0.06075001135468483,0.48233479261398315,-0.9887806177139282,-0.2203693389892578,0.41540831327438354,-0.7283530831336975,-0.34339115023612976,0.32966554164886475,-0.5193527936935425,-0.3982173800468445,0.25825971364974976,-0.9647051095962524,-0.0514385849237442,0.3139191269874573,-1.3365662097930908,-0.14600305259227753,0.32774028182029724,-1.5929957628250122,-0.2235466092824936,0.34747061133384705,-1.8695591688156128,-0.27308687567710876,0.09607140719890594,-0.9705435633659363,-0.0756957083940506,0.14998652040958405,-1.3453304767608643,-0.1650162637233734,0.18118926882743835,-1.586743712425232,-0.219940647482872,0.21485209465026855,-1.8271597623825073,-0.24672600626945496,-0.07050676643848419,-0.8964265584945679,-0.11747489869594574,-0.011151670478284359,-1.2088663578033447,-0.1560410112142563,0.028231298550963402,-1.3950296640396118,-0.1570175737142563,0.07350348681211472,-1.5863983631134033,-0.1560373604297638
water,0.0,0.0,0.0,-0.2766120433807373,-0.019898107275366783,-0.12863971292972565,-0.5421193242073059,-0.2529321312904358,-0.21297137439250946,-0.6194611191749573,-0.5278127789497375,-0.29620102047920227,-0.4483383595943451,-0.710625171661377,-0.3656388819217682,-0.40752458572387695,-0.8184935450553894,-0.05926121398806572,-0.49111413955688477,-1.017245888710022,-0.23543290793895721,-0.458570271730423,-0.7770590782165527,-0.3772367835044861,-0.39176779985427856,-0.5521627068519592,-0.44657230377197266,-0.25574228167533875,-0.9641644954681396,-0.07058810442686081,-0.3133654296398163,-1.400918960571289,-0.1624978631734848,-0.3497810959815979,-1.669671654701233,-0.23499196767807007,-0.3686421811580658,-1.9255520105361938,-0.28339457511901855,-0.09214115887880325,-0.9887325763702393,-0.11683006584644318,-0.15793904662132263,-1.4143787622451782,-0.21258123219013214,-0.21442893147468567,-1.687355637550354,-0.27734607458114624,-0.25923359394073486,-1.9386838674545288,-0.3116816282272339,0.08171600848436356,-0.9254714250564575,-0.17673592269420624,0.02144636958837509,-1.2625864744186401,-0.23106461763381958,-0.023612743243575096,-1.4691561460494995,-0.2397843450307846,-0.06302817910909653,-1.6586869955062866,-0.24143202602863312,0.0,0.0,0.0,0.26196566224098206,-0.021929554641246796,-0.1482153981924057,0.5093321204185486,-0.30975738167762756,-0.20068874955177307,0.5461822152137756,-0.5666108727455139,-0.24501962959766388,0.4810466170310974,-0.7342659831047058,-0.2677154839038849,0.41409769654273987,-0.8267892599105835,-0.0640341266989708,0.47390034794807434,-0.9966669678688049,-0.21767136454582214,0.3936575651168823,-0.7292613983154297,-0.33414334058761597,0.30251753330230713,-0.5181455016136169,-0.3859369158744812,0.2540414333343506,-0.9656007885932922,-0.055480800569057465,0.30598118901252747,-1.3476113080978394,-0.15166103839874268,0.3182387948036194,-1.6103075742721558,-0.22773990035057068,0.340270459651947,-1.8950903415679932,-0.2750787138938904,0.08768609911203384,-0.9773158431053162,-0.07887517660856247,0.13964197039604187,-1.363072395324707,-0.1725408434867859,0.1735537052154541,-1.6018537282943726,-0.22425082325935364,0.2112535834312439,-1.840584397315979,-0.2474568486213684,-0.08114395290613174,-0.9062516093254089,-0.11806216835975647,-0.027083884924650192,-1.2187609672546387,-0.16298674046993256,0.012719020247459412,-1.4098612070083618,-0.1639356166124344,0.06334489583969116,-1.6051454544067383,-0.16128836572170258
water,0.0,0.0,0.0,-0.27833107113838196,-0.02277263067662716,-0.12306436896324158,-0.5365303158760071,-0.26041245460510254,-0.20067809522151947,-0.5989348292350769,-0.5355361700057983,-0.27865856885910034,-0.43929430842399597,-0.7039405107498169,-0.34438738226890564,-0.39637014269828796,-0.8265748620033264,-0.04629278555512428,-0.4786221385002136,-1.025176763534546,-0.2157174050807953,-0.4601241946220398,-0.7813894152641296,-0.3554253876209259,-0.40255558490753174,-0.5530300140380859,-0.42422592639923096,-0.24750345945358276,-0.9671283960342407,-0.05835014581680298,-0.3056148290634155,-1.403255581855774,-0.14163966476917267,-0.34337279200553894,-1.6670677661895752,-0.20938409864902496,-0.3612450659275055,-1.9193238019943237,-0.25605282187461853,-0.08831025660037994,-0.9914302229881287,-0.10581427812576294,-0.15187878906726837,-1.4128673076629639,-0.19263583421707153,-0.2090817391872406,-1.680227279663086,-0.2533727288246155,-0.2552623748779297,-1.9275269508361816,-0.287376344203949,0.08281342685222626,-0.930747389793396,-0.16744574904441833,0.021860118955373764,-1.2620959281921387,-0.21552719175815582,-0.021401047706604004,-1.4650883674621582,-0.2217206060886383,-0.06089036166667938,-1.6537948846817017,-0.22340451180934906,0.0,0.0,0.0,0.2655535042285919,-0.02420373074710369,-0.15522834658622742,0.5188676118850708,-0.3058681786060333,-0.21275196969509125,0.5924112796783447,-0.5585851073265076,-0.2631297707557678,0.5711105465888977,-0.7190602421760559,-0.29181957244873047,0.4173083007335663,-0.8359165191650391,-0.07057655602693558,0.4780624508857727,-0.9836450219154358,-0.23336337506771088,0.4068320691585541,-0.7009419798851013,-0.354411780834198,0.31498461961746216,-0.48389554023742676,-0.4071756899356842,0.2576226592063904,-0.9641722440719604,-0.06326547265052795,0.3167879581451416,-1.3433490991592407,-0.16084320843219757,0.3333773612976074,-1.608224630355835,-0.2375512719154358,0.3562769889831543,-1.9014897346496582,-0.2872605323791504,0.09316647797822952,-0.9725742936134338,-0.09001491963863373,0.14682267606258392,-1.3516570329666138,-0.18554426729679108,0.18302880227565765,-1.597150444984436,-0.23967960476875305,0.22154472768306732,-1.8447375297546387,-0.26602494716644287,-0.07632315158843994,-0.900159478187561,-0.13424257934093475,-0.020121324807405472,-1.2159788608551025,-0.1810690462589264,0.02330288663506508,-1.4087800979614258,-0.18434889614582062,0.07522289454936981,-1.6064226627349854,-0.1847561150789261
water,0.0,0.0,0.0,-0.2742839455604553,-0.019520550966262817,-0.12427464127540588,-0.5263718962669373,-0.2618626654148102,-0.20209643244743347,-0.5904108881950378,-0.5315234065055847,-0.280123770236969,-0.4356003999710083,-0.6977056860923767,-0.34533315896987915,-0.3941546082496643,-0.8262133002281189,-0.04575255885720253,-0.48054268956184387,-1.0149822235107422,-0.21887408196926117,-0.4622069001197815,-0.7717604637145996,-0.36098265647888184,-0.4028302729129791,-0.5396599173545837,-0.42974597215652466,-0.24802032113075256,-0.9671316146850586,-0.056056443601846695,-0.3056485950946808,-1.3977221250534058,-0.13941344618797302,-0.3454810380935669,-1.659786581993103,-0.2054174244403839,-0.36504483222961426,-1.9063929319381714,-0.2501908838748932,-0.09011132270097733,-0.991551399230957,-0.10246071219444275,-0.151503786444664,-1.4106292724609375,-0.18731689453125,-0.2069508135318756,-1.6767971515655518,-0.24471576511859894,-0.2511563003063202,-1.9209539890289307,-0.2762244939804077,0.07834263145923615,-0.9295254349708557,-0.1636447161436081,0.020481331273913383,-1.260805606842041,-0.20880000293254852,-0.02277519181370735,-1.4630775451660156,-0.2126736342906952,-0.06242161989212036,-1.65055251121521,-0.2123478800058365,0.0,0.0,0.0,0.26548391580581665,-0.01991715468466282,-0.15007644891738892,0.5196459293365479,-0.31160494685173035,-0.20301412045955658,0.6004502773284912,-0.5670210719108582,-0.24925194680690765,0.5835676789283752,-0.7348920702934265,-0.2744884192943573,0.4179140031337738,-0.8359714150428772,-0.06670680642127991,0.4771903455257416,-0.9822232723236084,-0.2266075313091278,0.4091169536113739,-0.7025797367095947,-0.34627819061279297,0.3216283619403839,-0.48712873458862305,-0.39875897765159607,0.2587100565433502,-0.9640592336654663,-0.06048913672566414,0.3112669587135315,-1.3407020568847656,-0.15693162381649017,0.32388728857040405,-1.606849193572998,-0.2345157116651535,0.3424334228038788,-1.901964545249939,-0.28485655784606934,0.09361101686954498,-0.9701544642448425,-0.08744475990533829,0.14691755175590515,-1.3521579504013062,-0.18235662579536438,0.18230292201042175,-1.5963726043701172,-0.23614950478076935,0.21828408539295197,-1.8438555002212524,-0.2625744640827179,-0.07536045461893082,-0.8968144059181213,-0.13109485805034637,-0.021007103845477104,-1.2106987237930298,-0.1783839464187622,0.019117247313261032,-1.4030133485794067,-0.18158411979675293,0.0673937276005745,-1.6006238460540771,-0.18171624839305878
water,0.0,0.0,0.0,-0.27775123715400696,-0.013963412493467331,-0.13257795572280884,-0.5345374345779419,-0.25542232394218445,-0.21392445266246796,-0.6003658175468445,-0.5316648483276367,-0.29417312145233154,-0.4450611174106598,-0.708326518535614,-0.3613017201423645,-0.4054912328720093,-0.8175172209739685,-0.052814241498708725,-0.4852892756462097,-1.0112489461898804,-0.2303689867258072,-0.4647604823112488,-0.7663984894752502,-0.37565484642982483,-0.4057074785232544,-0.5313807129859924,-0.4463026523590088,-0.2568478584289551,-0.964562177658081,-0.060406625270843506,-0.3087887465953827,-1.3995413780212402,-0.14483626186847687,-0.34960874915122986,-1.6637704372406006,-0.21248725056648254,-0.3720709979534149,-1.9129316806793213,-0.25902971625328064,-0.0967375636100769,-0.991923987865448,-0.10502500087022781,-0.15636566281318665,-1.4140890836715698,-0.19163109362125397,-0.21372802555561066,-1.6837705373764038,-0.2507835030555725,-0.26057517528533936,-1.9333709478378296,-0.28413519263267517,0.07372906804084778,-0.9302368760108948,-0.1651119887828827,0.01941346563398838,-1.2591055631637573,-0.21391615271568298,-0.022808535024523735,-1.4635196924209595,-0.2201468050479889,-0.061282653361558914,-1.655347228050232,-0.22155149281024933,0.0,0.0,0.0,0.26091012358665466,-0.02847662940621376,-0.14941498637199402,0.5182250738143921,-0.31346845626831055,-0.20571459829807281,0.6156388521194458,-0.5560265779495239,-0.2552793622016907,0.6203494071960449,-0.7325372099876404,-0.283452570438385,0.4150885343551636,-0.8362922072410583,-0.07458171993494034,0.4722832441329956,-0.9847084879875183,-0.23527757823467255,0.4003910720348358,-0.7014648914337158,-0.35399577021598816,0.30977368354797363,-0.4833543002605438,-0.4058757722377777,0.25362083315849304,-0.9647824764251709,-0.06979440152645111,0.30363166332244873,-1.3475472927093506,-0.168914332985878,0.31453371047973633,-1.6138699054718018,-0.24844226241111755,0.3322937488555908,-1.9091418981552124,-0.300462931394577,0.08643461018800735,-0.9712326526641846,-0.09722776710987091,0.1366647183895111,-1.357317566871643,-0.1938924640417099,0.17213353514671326,-1.6049177646636963,-0.249314546585083,0.20920445024967194,-1.8544167280197144,-0.27735263109207153,-0.08342748135328293,-0.8961986303329468,-0.1408308893442154,-0.03148876130580902,-1.2126859426498413,-0.18905723094940186,0.008150910958647728,-1.4084172248840332,-0.1929633617401123,0.05718902498483658,-1.6080299615859985,-0.19397613406181335
water,0.0,0.0,0.0,-0.2754311263561249,-0.017944738268852234,-0.12783855199813843,-0.5340242385864258,-0.26054319739341736,-0.20718181133270264,-0.6009432077407837,-0.5410599112510681,-0.2867613732814789,-0.4404897093772888,-0.7076985239982605,-0.3530097007751465,-0.40451088547706604,-0.8215925097465515,-0.043477121740579605,-0.48399290442466736,-1.0147675275802612,-0.21931633353233337,-0.4593009054660797,-0.7700692415237427,-0.3631962537765503,-0.3971763849258423,-0.5369676351547241,-0.4324561357498169,-0.2549428641796112,-0.9654576778411865,-0.053810812532901764,-0.3098110556602478,-1.4004600048065186,-0.13888375461101532,-0.3510430157184601,-1.668319582939148,-0.20603784918785095,-0.37421828508377075,-1.9221826791763306,-0.25154879689216614,-0.09415427595376968,-0.9919813871383667,-0.10133116692304611,-0.15369878709316254,-1.41104257106781,-0.18762065470218658,-0.21033963561058044,-1.6800457239151,-0.24464470148086548,-0.2572004795074463,-1.9274693727493286,-0.2754713296890259,0.07770270109176636,-0.9319146871566772,-0.1642557680606842,0.019114745780825615,-1.2635279893875122,-0.2087952196598053,-0.0246560201048851,-1.4675636291503906,-0.21165063977241516,-0.06468693166971207,-1.656301498413086,-0.2108161598443985,0.0,0.0,0.0,0.2615049481391907,-0.027866695076227188,-0.14723140001296997,0.5138345956802368,-0.31687647104263306,-0.2008950561285019,0.6108895540237427,-0.5596237778663635,-0.2482745349407196,0.6315909624099731,-0.7401852607727051,-0.27497532963752747,0.40511801838874817,-0.8388327360153198,-0.07150902599096298,0.4631060063838959,-0.9815226197242737,-0.23119600117206573,0.3927692174911499,-0.7030947208404541,-0.34932735562324524,0.29878202080726624,-0.4847569465637207,-0.40064874291419983,0.24535995721817017,-0.9670188426971436,-0.06836038082838058,0.2985783517360687,-1.3538504838943481,-0.16525092720985413,0.3116244971752167,-1.6228283643722534,-0.24329832196235657,0.32975226640701294,-1.9166624546051025,-0.293977826833725,0.08037377148866653,-0.9752573370933533,-0.09771034121513367,0.13048303127288818,-1.3639576435089111,-0.1942848563194275,0.16812443733215332,-1.6137895584106445,-0.25025734305381775,0.20583510398864746,-1.8633394241333008,-0.2784430682659149,-0.08942675590515137,-0.9016303420066833,-0.14302390813827515,-0.03713608533143997,-1.2185271978378296,-0.1934017390012741,0.00302422558888793,-1.4151527881622314,-0.19749382138252258,0.05162958800792694,-1.6144381761550903,-0.19803020358085632
water,0.0,0.0,0.0,-0.27354303002357483,-0.014302724972367287,-0.12879176437854767,-0.5361323356628418,-0.2582218647003174,-0.2077951729297638,-0.6099316477775574,-0.5465298295021057,-0.2870291471481323,-0.4477745592594147,-0.7088660001754761,-0.3534028232097626,-0.4128372371196747,-0.8185124397277832,-0.04146001115441322,-0.4900047481060028,-1.0135332345962524,-0.21724660694599152,-0.4632679224014282,-0.7755352854728699,-0.3616504669189453,-0.3998374938964844,-0.5449169278144836,-0.43176764249801636,-0.2613535523414612,-0.9638342261314392,-0.05213314667344093,-0.31488510966300964,-1.4021412134170532,-0.13740023970603943,-0.35706186294555664,-1.6699832677841187,-0.20703807473182678,-0.38224494457244873,-1.9225351810455322,-0.2547250986099243,-0.09858304262161255,-0.9916855692863464,-0.10018698126077652,-0.15955457091331482,-1.4125769138336182,-0.18876101076602936,-0.21755972504615784,-1.6834076642990112,-0.2500297725200653,-0.2662200927734375,-1.9324951171875,-0.2840777635574341,0.07478031516075134,-0.9330697059631348,-0.1633862555027008,0.01588827557861805,-1.2649650573730469,-0.2113008350133896,-0.027359871193766594,-1.4701811075210571,-0.21813508868217468,-0.0673876479268074,-1.6612650156021118,-0.22053253650665283,0.0,0.0,0.0,0.2630666196346283,-0.026436688378453255,-0.1538773775100708,0.5090068578720093,-0.31138598918914795,-0.213764488697052,0.5735094547271729,-0.5555473566055298,-0.2666915953159332,0.5575369596481323,-0.7207797169685364,-0.29937082529067993,0.40250033140182495,-0.8397972583770752,-0.08018709719181061,0.4589233696460724,-0.9778570532798767,-0.24358895421028137,0.3828165829181671,-0.6981356143951416,-0.3630920946598053,0.28228673338890076,-0.4801056981086731,-0.4157685935497284,0.24081870913505554,-0.967532753944397,-0.07672429084777832,0.29367172718048096,-1.3554425239562988,-0.17858470976352692,0.3047935366630554,-1.625898838043213,-0.26087483763694763,0.3220621943473816,-1.922767996788025,-0.3149653375148773,0.07500281929969788,-0.9747588634490967,-0.10593098402023315,0.12477841973304749,-1.3659826517105103,-0.20703302323818207,0.16116635501384735,-1.6162019968032837,-0.2689913213253021,0.1979876160621643,-1.866977334022522,-0.3015928566455841,-0.0956524983048439,-0.8997232913970947,-0.1512342095375061,-0.04526032879948616,-1.21651029586792,-0.2038612812757492,-0.005850045941770077,-1.4108763933181763,-0.21174199879169464,0.04152298346161842,-1.6105600595474243,-0.21606148779392242
water,0.0,0.0,0.0,-0.265796959400177,-0.0065495227463543415,-0.13881456851959229,-0.5272043943405151,-0.2416752576828003,-0.22905397415161133,-0.6151711344718933,-0.5186587572097778,-0.3178618252277374,-0.45345285534858704,-0.6920614838600159,-0.3923369348049164,-0.4125872552394867,-0.8186761140823364,-0.06185922771692276,-0.49727001786231995,-1.0018525123596191,-0.25313323736190796,-0.46300578117370605,-0.7538053393363953,-0.40576714277267456,-0.3940489888191223,-0.5285826921463013,-0.478121817111969,-0.2565712630748749,-0.9640308022499084,-0.06939629465341568,-0.3198496997356415,-1.396538496017456,-0.16568872332572937,-0.36317694187164307,-1.6698920726776123,-0.23833009600639343,-0.3917481303215027,-1.9348933696746826,-0.28643226623535156,-0.08943342417478561,-0.990919828414917,-0.11495386064052582,-0.1599828600883484,-1.4114151000976562,-0.21059933304786682,-0.21415400505065918,-1.6808298826217651,-0.2698431611061096,-0.2635174095630646,-1.9313488006591797,-0.30023685097694397,0.08594436943531036,-0.9340493083000183,-0.17611418664455414,0.02295742742717266,-1.2712091207504272,-0.22707609832286835,-0.023014729842543602,-1.4806313514709473,-0.2327183336019516,-0.0694502741098404,-1.6739312410354614,-0.23219747841358185,0.0,0.0,0.0,0.2621016502380371,-0.031415149569511414,-0.1472824364900589,0.4892447292804718,-0.2970297336578369,-0.2117544263601303,0.5330578684806824,-0.5260330438613892,-0.2686786651611328,0.47496339678764343,-0.6856451630592346,-0.3057956099510193,0.38044607639312744,-0.8460613489151001,-0.0987013727426529,0.42239847779273987,-0.9641311168670654,-0.2626561224460602,0.35370904207229614,-0.6770538091659546,-0.3784544765949249,0.2553943991661072,-0.45552918314933777,-0.42808136343955994,0.21656417846679688,-0.9711322784423828,-0.10001088678836823,0.25520408153533936,-1.3676414489746094,-0.21247780323028564,0.2625570595264435,-1.6506274938583374,-0.2956705391407013,0.2712080776691437,-1.9549533128738403,-0.34725064039230347,0.04685401916503906,-0.9723934531211853,-0.1296663135290146,0.08120609074831009,-1.3667020797729492,-0.23679007589817047,0.12028016149997711,-1.615181803703308,-0.2938579022884369,0.1589811146259308,-1.8628634214401245,-0.31971338391304016,-0.12915201485157013,-0.8882058262825012,-0.17390446364879608,-0.0846659243106842,-1.2071870565414429,-0.22746630012989044,-0.0454440638422966,-1.4067296981811523,-0.22896993160247803,0.004203638061881065,-1.6070541143417358,-0.2263246476650238
water,0.0,0.0,0.0,-0.2603980600833893,-0.010034406557679176,-0.12498632073402405,-0.5110536217689514,-0.25986775755882263,-0.20494547486305237,-0.596551239490509,-0.5259166359901428,-0.28576651215553284,-0.44747501611709595,-0.6655406951904297,-0.35285449028015137,-0.40220484137535095,-0.8285502195358276,-0.041336383670568466,-0.49631696939468384,-0.9944086074829102,-0.22077932953834534,-0.46945664286613464,-0.73868328332901,-0.3676908612251282,-0.40436601638793945,-0.5020748376846313,-0.4378219544887543,-0.25458186864852905,-0.9655651450157166,-0.05359189212322235,-0.32014721632003784,-1.3833004236221313,-0.1440478414297104,-0.36500751972198486,-1.6506887674331665,-0.21435384452342987,-0.389641135931015,-1.905593752861023,-0.26024624705314636,-0.09319053590297699,-0.9846511483192444,-0.10281660407781601,-0.15968835353851318,-1.3965048789978027,-0.19259411096572876,-0.21968476474285126,-1.6622048616409302,-0.24963927268981934,-0.2702829837799072,-1.9079174995422363,-0.27886131405830383,0.07798366248607635,-0.9196242690086365,-0.16693367063999176,0.016354365274310112,-1.249608039855957,-0.2115052044391632,-0.030923638492822647,-1.4512436389923096,-0.21364276111125946,-0.07666650414466858,-1.6390767097473145,-0.2113649994134903,0.0,0.0,0.0,0.273509681224823,-0.013153064996004105,-0.16163313388824463,0.5060175657272339,-0.2870499789714813,-0.23083871603012085,0.5372980237007141,-0.5254881978034973,-0.2915778160095215,0.4836082458496094,-0.6785466074943542,-0.3327859342098236,0.3983027935028076,-0.8434664607048035,-0.10191135108470917,0.43017104268074036,-0.9486750364303589,-0.27504637837409973,0.3478959798812866,-0.6494141817092896,-0.4018059968948364,0.2445889413356781,-0.4279452860355377,-0.45986998081207275,0.2296248823404312,-0.9681174159049988,-0.1001053974032402,0.27199333906173706,-1.3650121688842773,-0.2148536592721939,0.2805202901363373,-1.644929051399231,-0.3032110333442688,0.29645031690597534,-1.953651785850525,-0.3612511157989502,0.0597192756831646,-0.9705071449279785,-0.12992386519908905,0.09711509197950363,-1.3704272508621216,-0.24309679865837097,0.12596365809440613,-1.6282358169555664,-0.3082234263420105,0.16080385446548462,-1.8935459852218628,-0.3408737778663635,-0.11405789852142334,-0.8841887712478638,-0.1757451593875885,-0.07785030454397202,-1.2106658220291138,-0.23491176962852478,-0.041942331939935684,-1.4134882688522339,-0.2434045523405075,0.00630332063883543,-1.6248000860214233,-0.24774886667728424
